Key,Source,Context,Changes,English,French,German,Klingon,Spanish,Polish
xuiOptionsVideoRestartRequiredTitle,XUi,Video Options,New,Restart required,,,,,
aealAccountDoesNotExist,,Account Linking App Error,KgNone,An account with this email address does not exist.,Il n'existe aucun compte lié à cette adresse e-mail.,Für diese E-Mail-Adresse besteht kein Konto.,,No hay ninguna cuenta asociada con este correo electrónico.,
aealAccountExists,,Account Linking App Error,KgNone,This email address already exists.,Cette adresse e-mail existe déjà.,Diese E-Mail-Adresse existiert bereits.,,Este correo electrónico ya existe.,
aealAuthenticationFail,,Account Linking App Error,KgNone,Authentication for this account failed. Please check your password and try again.,Échec de l'authentification du compte. Veuillez vérifier votre mot de passe et réessayer.,Dieses Konto konnte nicht authentifiziert werden. Bitte überprüfe dein Passwort und versuche es erneut.,,La autenticación para esta cuenta ha fallado. Verifica tu contraseña e inténtalo de nuevo.,
aealInvalidEmail,,Account Linking App Error,KgNone,The email format is invalid.,Le format de l'adresse e-mail n'est pas valide.,Das Format der E-Mail-Adresse ist ungültig.,,El formato del correo electrónico no es válido.,
aealInvalidPassword,,Account Linking App Error,KgNone,The password does not conform to the validation rules.,Le mot de passe ne respecte pas les règles de validation.,Das Passwort entspricht nicht den Validierungsregeln.,,La contraseña no cumple las reglas de validación.,
aealMissingInfo,,Account Linking App Error,KgNone,No username or password supplied.,Nom d'utilisateur ou mot de passe manquant.,Kein Benutzername oder Passwort bereitgestellt.,,No se escribió el nombre de usuario o la contraseña.,
aealUnknownError,,Account Linking App Error,KgNone,Unable to connect to TTG Account Servers. Please try again later.,Impossible de se connecter aux serveurs de compte TTG. Veuillez réessayer plus tard.,Verbindung zu den TTG-Konto-Servern konnte nicht hergestellt werden. Versuche es bitte später nochmal.,,No se puede conectar con los servidores de la cuenta TTG. Inténtalo de nuevo más tarde.,
aeGenericTitle,,App Error,KgNone,ERROR,ERREUR,FEHLER,,ERROR,
aeOK,,App Error,KgNone,OK,OK,OK,,ACEPTAR,
activeBlockPrompt,,Block prompt,New,([DECEA3]Active[-]) {0},,,,,
inactiveBlockPrompt,,Block prompt,New,(Inactive) {0},,,,,
xuiWPcharacter,,Character Window Paging in Game,KgNone,Character,Personnage,Charakter,,Personaje,
aeconConnectionFailed,,Connection App Error,KgNone,Failed to connect to the server.  Please try again later.,La connexion au serveur a échoué. Veuillez réessayer plus tard.,Verbindung zum Server konnte nicht hergestellt werden. Versuche es bitte später nochmal.,,Ocurrió un error al conectarse al servidor. Inténtalo de nuevo más tarde.,
aeconDisconnected,,Connection App Error,KgNone,You have been disconnected from the game. Please try again later.,Vous avez été déconnecté(e) du jeu. Veuillez réessayer plus tard.,Deine Verbindung zum Spiel wurde unterbrochen. Versuche es bitte später nochmal.,,Te desconectaste de la partida. Inténtalo de nuevo más tarde.,
aeconPlayerDenied,,Connection App Error,KgNone,You have been banned from this game. Please try a different game.,Vous avez été banni(e) de cette partie. Veuillez essayer une autre partie.,Du wurdest für dieses Spiel gebannt. Bitte versuche es mit einem anderen Spiel.,,Se te ha prohibido la entrada a esta partida. Prueba con una partida diferente.,
aeconPlayerKicked,,Connection App Error,KgNone,You have been kicked from this game. Please try a different game.,Vous avez été exclu(e) de cette partie. Veuillez essayer une autre partie.,Du wurdest aus diesem Spiel geworfen. Bitte versuche es mit einem anderen Spiel.,,Fuiste expulsado de esta partida. Prueba con una partida diferente.,
aeconUnknown,,Connection App Error,KgNone,Failed to connect to the server. Please try again later.,La connexion au serveur a échoué. Veuillez réessayer plus tard.,Verbindung zum Server konnte nicht hergestellt werden. Versuche es bitte später nochmal.,,Ocurrió un error al conectarse al servidor. Inténtalo de nuevo más tarde.,
aegenPrimaryProfile,,Connection App Error,KgNone,The current profile signed out. The game will now exit to the title screen.,Le profil actuel s'est déconnecté. Le jeu va maintenant retourner à l'écran titre.,Das aktuelle Profil ist abgemeldet worden. Das Spiel kehrt nun zum Titelbildschirm zurück.,,El perfil actual cerró sesión. El juego saldrá a la pantalla de título.,
aemmSessionFull,,Connection App Error,KgNone,The game you're trying to join is full.,La partie que vous essayez de rejoindre est pleine.,"Das Spiel, dem du beitreten möchtest, ist voll.",,La partida a la que te intentas unir está completa.,
mmAutosaveWarn,,Console Auto Save Warn,KgNone,THIS GAME AUTOMATICALLY SAVES YOUR PROGRESS.\nPLEASE DO NOT TURN OFF YOUR {0} WHEN THIS ICON IS DISPLAYED,CE JEU SAUVEGARDE AUTOMATIQUEMENT VOTRE PROGRESSION.\nN'ÉTEIGNEZ PAS VOTRE {0} LORSQUE CETTE ICÔNE S'AFFICHE.,"DIESES SPIEL SPEICHERT AUTOMATISCH DEINEN FORTSCHRITT.\nDAS {0} BITTE NICHT AUSSCHALTEN, WENN DIESES SYMBOL ERSCHEINT.",,ESTE JUEGO GUARDA EL PROGRESO AUTOMÁTICAMENTE.\nNO APAGUES TU {0} CUANDO APAREZCA ESTE ICONO.,
mmAutosaveWarnXB1,,Console Auto Save Warn,KgNone,THIS GAME AUTOMATICALLY SAVES YOUR PROGRESS.\nPLEASE DO NOT TURN OFF YOUR {0} WHEN THIS ICON IS DISPLAYED,CE JEU SAUVEGARDE AUTOMATIQUEMENT VOTRE PROGRESSION.\nN'ÉTEIGNEZ PAS VOTRE {0} LORSQUE CETTE ICÔNE S'AFFICHE.,"DIESES SPIEL SPEICHERT AUTOMATISCH DEINEN FORTSCHRITT.\nDIE {0} BITTE NICHT AUSSCHALTEN, WENN DIESES SYMBOL ERSCHEINT.",,ESTE JUEGO GUARDA EL PROGRESO AUTOMÁTICAMENTE.\nNO APAGUES TU {0} CUANDO APAREZCA ESTE ICONO.,
mmBtnApply,,Console Main Menu,KgNone,APPLY,APPLIQUER,ANWENDEN,,APLICAR,
mmBtnBack,,Console Main Menu,KgNone,BACK,RETOUR,ZURÜCK,,ATRÁS,
mmBtnCancel,,Console Main Menu,KgNone,CANCEL,ANNULER,ABBRECHEN,,CANCELAR,
mmBtnConfirm,,Console Main Menu,KgNone,CONFIRM,CONFIRMER,BESTÄTIGEN,,CONFIRMAR,
mmBtnConnectToServer,,Console Main Menu,KgNone,CONNECT TO SERVER,SE CONNECTER AU SERVEUR,MIT DEM SERVER VERBINDEN,,CONECTAR AL SERVIDOR,
mmBtnContinueGame,,Console Main Menu,KgNone,CONTINUE GAME,CONTINUER LA PARTIE,SPIEL FORTSETZEN,,CONTINUAR PARTIDA,
mmBtnCorrupted,,Console Main Menu,KgNone,CORRUPTED,CORROMPU,FEHLERHAFT,,CORRUPTO,
mmBtnCredits,,Console Main Menu,KgNone,CREDITS,CRÉDITS,MITWIRKENDE,,CRÉDITOS,
mmBtnDelete,,Console Main Menu,KgNone,DELETE,SUPPRIMER,LÖSCHEN,,BORRAR,
mmBtnEnterName,,Console Main Menu,KgNone,ENTER NAME,SAISIR NOM,NAMEN EINGEBEN,,INGRESAR NOMBRE,
mmBtnEnterText,,Console Main Menu,KgNone,ENTER TEXT,SAISIR TEXTE,TEXT EINGEBEN,,INGRESAR TEXTO,
mmBtnJoinGame,,Console Main Menu,KgNone,JOIN GAME,REJOINDRE LA PARTIE,SPIEL BEITRETEN,,UNIRSE A LA PARTIDA,
mmBtnModify,,Console Main Menu,KgNone,MODIFY,MODIFIER,VERÄNDERN,,MODIFICAR,
mmBtnNewGame,,Console Main Menu,KgNone,لعبة جديدة,NOUVELLE PARTIE,NEUES SPIEL,,PARTIDA NUEVA,
mmBtnOk,,Console Main Menu,KgNone,OK,OK,OK,,ACEPTAR,
mmBtnOptions,,Console Main Menu,KgNone,OPTIONS,OPTIONS,OPTIONEN,,OPCIONES,
mmBtnOptionsNewGame,,Console Main Menu,KgNone,NEW GAME OPTIONS,OPTIONS DE LA NOUVELLE PARTIE,OPTIONEN FÜR NEUES SPIEL,,OPCIONES DE PARTIDA NUEVA,
mmBtnRotate,,Console Main Menu,KgNone,ROTATE,PIVOTER,ROTIEREN,,ROTAR,
mmBtnSelect,,Console Main Menu,KgNone,SELECT,SÉLECTIONNER,AUSWÄHLEN,,SELECCIONAR,
mmBtnStart,,Console Main Menu,KgNone,START GAME,COMMENCER LA PARTIE,SPIEL STARTEN,,EMPEZAR JUEGO,
mmBtnTTGAccount,,Console Main Menu,KgNone,TTG ACCOUNT,COMPTE TTG,TTG-KONTO,,CUENTA TTG,
mmBtnTTGAccountLinked,,Console Main Menu,KgNone,TTG ACCOUNT (Linked),COMPTE TTG (lié),TTG-KONTO (verknüpft),,CUENTA TTG (Enlazada),
mmBtnXB1AccountPicker,,Console Main Menu,KgNone,CHANGE PROFILE ({0}),CHANGER DE PROFIL {0},PROFIL ÄNDERN ({0}),,CAMBIAR PERFIL ({0}),
mmBtnZoom,,Console Main Menu,KgNone,ZOOM,ZOOMER,ZOOM,,ZOOM,
mmGmCreative,,Console Main Menu,KgNone,CREATIVE,CRÉATION,KREATIV,,CREATIVO,
mmGmDeathmatch,,Console Main Menu,KgNone,DEATHMATCH,MATCH À MORT,DEATHMATCH,,PARTIDA A MUERTE,
mmGmEditWorld,,Console Main Menu,KgNone,EDIT,MODIFIER,BEARBEITEN,,EDITAR,
mmGmSurvival,,Console Main Menu,KgNone,SURVIVAL,SURVIE,ÜBERLEBENSMODUS,,SUPERVIVENCIA,
mmGmSurvivalMP,,Console Main Menu,KgNone,SURVIVAL MP,SURVIE MULTIJOUEUR,MEHRSPIELER – ÜBERLEBENSMODUS,,SUPERVIVENCIA MJ,
mmGmSurvivalPvP,,Console Main Menu,KgNone,SURVIVAL PVP,SURVIE JCJ,PVP – ÜBERLEBENSMODUS,,SUPERVIVENCIA JCJ,
mmGmSurvivalSP,,Console Main Menu,KgNone,SURVIVAL SP,SURVIE UN JOUEUR,EINZELSPIELER – ÜBERLEBENSMODUS,,SUPERVIVENCIA UJ,
mmGmZombieHorde,,Console Main Menu,KgNone,ZOMBIE HORDE,HORDE DE ZOMBIES,ZOMBIEHORDE,,HORDA ZOMBI,
mmLblContinueGameNumChanges,,Console Main Menu,KgNone,Custom Settings - {0},Paramètres personnalisés - {0},Benutzerdefinierte Einstellungen – {0},,Ajustes personalizados - {0},
mmLblCorrupted,,Console Main Menu,KgNone,CORRUPTED,CORROMPU,FEHLERHAFT,,CORRUPTO,
mmLblDefaultNameText,,Console Main Menu,KgNone,Name Entry,Saisir un nom,Namenseingabe,,Nombre,
mmLblPressStart,,Console Main Menu,KgNone,PRESS {0},APPUYER SUR {0},{0} DRÜCKEN,,PRESIONA {0},
mmLblProfileCorruptDelete,,Console Main Menu,KgNone,Your user settings have been corrupted and will be deleted. Your user settings will be reset to the defaults.,Les paramètres d'utilisateur ont été corrompus et vont être supprimés. Les paramètres d'utilisateur vont être réinitialisés par défaut.,Deine Benutzereinstellungen sind fehlerhaft und werden gelöscht. Deine Benutzereinstellungen werden auf die Standardeinstellungen zurückgesetzt.,,Los ajustes de usuario están dañados y se eliminarán. Los ajustes de usuario se restablecieron a predeterminado.,
mmLblProfileLoadErrorRetry,,Console Main Menu,KgNone,An error occurred while loading your user settings. Would you like to retry?,Une erreur est survenue lors du chargement des paramètres d'utilisateur. Voulez-vous réessayer ?,Beim Laden deiner Benutzereinstellungen ist ein Fehler aufgetreten. Möchtest du es erneut versuchen?,,Ocurrió un error al cargar los ajustes de usuario. ¿Quieres volver a intentarlo?,
mmLblProfileLoadErrorRetryXB1,,Console Main Menu,KgNone,An error occurred while loading your profile settings. Would you like to retry?,Une erreur est survenue lors du chargement des paramètres d'profil. Voulez-vous réessayer ?,Beim Laden deiner Profileinstellungen ist ein Fehler aufgetreten. Möchtest du es erneut versuchen?,,Ocurrió un error al cargar los ajustes de perfil. ¿Quieres volver a intentarlo?,
mmLblProfileSaveErrorRetry,,Console Main Menu,KgNone,An error occurred while saving your user settings. Would you like to retry?,Une erreur est survenue lors de la sauvegarde des paramètres d'utilisateur. Voulez-vous réessayer ?,Beim Speichern deiner Benutzereinstellungen ist ein Fehler aufgetreten. Möchtest du es erneut versuchen?,,Ocurrió un error mientras se guardaban los ajustes de usuario. ¿Quieres volver a intentarlo?,
mmLblProfileSaveErrorRetryXB1,,Console Main Menu,KgNone,An error occurred while saving your profile settings. Would you like to retry?,Une erreur est survenue lors de la sauvegarde des paramètres d'profil. Voulez-vous réessayer ?,Beim Speichern deiner Profileinstellungen ist ein Fehler aufgetreten. Möchtest du es erneut versuchen?,,Ocurrió un error mientras se guardaban los ajustes de perfil. ¿Quieres volver a intentarlo?,
mmLblRulesets,,Console Main Menu,KgNone,RULESETS,ENSEMBLES DE RÈGLES,REGELSÄTZE,,CONJUNTOS DE REGLAS,
mmLblWorldCorruptDelete,,Console Main Menu,KgNone,Your world data has been corrupted and will be deleted.,Les données de votre monde ont été corrompues et vont être supprimées.,Deine Weltdaten sind fehlerhaft und werden gelöscht.,,Los datos del mundo están dañados y se eliminarán.,
mmLblWorldLoadError,,Console Main Menu,KgNone,An error occurred while loading your world data.,Une erreur est survenue lors du chargement des données de votre monde.,Beim Laden deiner Weltdaten ist ein Fehler aufgetreten.,,Ocurrió un error al cargar los datos del mundo.,
mmLblWorldLoadErrorRetry,,Console Main Menu,KgNone,An error occurred while loading your world data. Would you like to retry?,Une erreur est survenue lors du chargement des données de votre monde. Voulez-vous réessayer ?,Beim Laden deiner Weltdaten ist ein Fehler aufgetreten. Möchtest du es erneut versuchen?,,Ocurrió un error al cargar los datos del mundo. ¿Quieres volver a intentarlo?,
mmLblWorldSaveErrorRetry,,Console Main Menu,KgNone,An error occurred while saving your world data. Would you like to retry?,Une erreur est survenue lors de la sauvegarde des données de votre monde. Voulez-vous réessayer ?,Beim Speichern deiner Weltdaten ist ein Fehler aufgetreten. Möchtest du es erneut versuchen?,,Ocurrió un error al guardar los datos del mundo. ¿Quieres volver a intentarlo?,
mmLblWorldsCorruptRestoreText,,Console Main Menu,KgNone,"Your world data has been corrupted, would you like to attempt a restore from backup?","Les données de votre monde ont été corrompues, voulez-vous essayer de les restaurer à partir de la sauvegarde ?","Deine Weltdaten sind fehlerhaft. Möchtest du versuchen, sie über das Backup wiederherzustellen?",,Los datos del mundo se han dañado. ¿Quieres intentar restaurarlos desde una copia de seguridad?,
mmLblWorldsCorruptRestoreTitle,,Console Main Menu,KgNone,Corrupt Data Restore,Restauration des données corrompues,Wiederherstellung fehlerhafter Daten,,Restauración de datos dañados,
mmLblWorldsGroupCorruptDelete,,Console Main Menu,KgNone,One or more of your world data has been corrupted and will be deleted.,Une ou plusieurs des données de votre monde ont été corrompues et vont être supprimées.,Eine oder mehrere deiner Weltdaten sind fehlerhaft und werden gelöscht.,,Los datos de uno o más mundos están dañados y se eliminarán.,
mmLblWorldsGroupLoadErrorRetry,,Console Main Menu,KgNone,An error occurred while loading one or more of your world data. Would you like to retry?,Une erreur est survenue lors du chargement d'une ou plusieurs données de votre monde. Voulez-vous réessayer ?,Beim Laden einer oder mehrerer deiner Weltdaten ist ein Fehler aufgetreten. Möchtest du es erneut versuchen?,,Ocurrió un error al cargar los datos de uno o más mundos. ¿Quieres volver a intentarlo?,
mmVKNameEntryHeader,,Console Main Menu,KgNone,Name Character,Nom du personnage,Charaktername,,Nombre del personaje,
mmBtnContinueGameOptions,,Console Main Menu Continue Game,KgNone,CONTINUE GAME OPTIONS,CONTINUER LES OPTIONS DE LA PARTIE,OPTIONEN FÜR FORTGESETZTES SPIEL,,OPCIONES DE CONTINUAR PARTIDA,
mmBtnNoSavedGames,,Console Main Menu Continue Game,KgNone,NO SAVED GAMES,AUCUNE PARTIE SAUVEGARDÉE,KEINE GESPEICHERTEN SPIELSTÄNDE,,NO HAY PARTIDAS GUARDADAS,
mmOptionsTitleContGame,,Console Main Menu Game Options,KgNone,CONTINUE GAME OPTIONS,CONTINUER LES OPTIONS DE LA PARTIE,OPTIONEN FÜR FORTGESETZTES SPIEL,,OPCIONES DE CONTINUAR PARTIDA,
mmOptionsTitleNewGame,,Console Main Menu Game Options,KgNone,NEW GAME OPTIONS,OPTIONS DE LA NOUVELLE PARTIE,OPTIONEN FÜR NEUES SPIEL,,OPCIONES DE PARTIDA NUEVA,
mmBtnJoinCreative,,Console Main Menu Join Game,KgNone,CREATIVE MULTIPLAYER,CRÉATION MULTIJOUEUR,MEHRSPIELER – KREATIVER MODUS,,MULTIJUGADOR CREATIVO,
mmBtnJoinCreativeDesc,,Console Main Menu Join Game,KgNone,Join an Online game with other players and customize the world on-the-fly.,Rejoignez un jeu en ligne avec d'autres joueurs et personnalisez le monde au fur et à mesure.,Tritt einem Online-Spiel mit anderen Spielern bei und verändere die Welt nebenher.,,Únete a una partida en línea con otros jugadores y personaliza el juego mientras progresas.,
mmBtnJoinCreativeDescPS4,,Console Main Menu Join Game,KgNone,Join an Online game with other players and customize the world on-the-fly. Trophies cannot be earned in this game mode.,Rejoignez une partie en ligne avec d'autres joueurs et personnalisez le monde au fur et à mesure. Vous ne pouvez pas obtenir de trophées dans ce mode de jeu.,Tritt einem Online-Spiel mit anderen Spielern bei und verändere die Welt nebenher. In diesem Spielmodus können keine Trophäen erhalten werden.,,Únete a una partida en línea con otros jugadores y personaliza el juego mientras progresas. No puedes ganar trofeos en este modo de juego.,
mmBtnJoinCreativeDescXB1,,Console Main Menu Join Game,KgNone,Join an Online game with other players and customize the world on-the-fly. Achievements cannot be earned in this game mode.,Rejoignez une partie en ligne avec d'autres joueurs et personnalisez le monde au fur et à mesure. Vous ne pouvez pas obtenir de succès dans ce mode de jeu.,Tritt einem Online-Spiel mit anderen Spielern bei und verändere die Welt nebenher. In diesem Spielmodus können keine Errungenschaften erhalten werden.,,Únete a una partida en línea con otros jugadores y personaliza el juego mientras progresas. No puedes ganar logros en este modo de juego.,
mmBtnJoinMultiplayer,,Console Main Menu Join Game,KgNone,SURVIVAL MULTIPLAYER,SURVIE MULTIJOUEUR,MEHRSPIELER – ÜBERLEBENSMODUS,,MULTIJUGADOR SUPERVIVENCIA,
mmBtnJoinMultiplayerDesc,,Console Main Menu Join Game,KgNone,Join an Online game with other players and survive as long as you can. Choose from numerous Rulesets to find the game that fits your playstyle.,Rejoignez un jeu en ligne avec d'autres joueurs et survivez aussi longtemps que possible. Choisissez parmi de nombreux ensembles de règles pour trouver le type de partie qui vous convient.,"Tritt einem Online-Spiel mit anderen Spielern bei und überlebe, solange du kannst. Wähle zwischen zahlreichen Regelsätzen, um das Spiel zu finden, dass zu deinem bevorzugtem Spielverhalten passt.",,Únete a una partida en línea con otros jugadores y sobrevive lo más que puedas. Elige entre varios conjuntos de reglas para encontrar la partida que mejor se adapte a tu estilo de juego.,
mmBtnSearch,,Console Main Menu Join Game,KgNone,SEARCH...,RECHERCHE...,SUCHEN…,,BUSCANDO...,
mmLblQuickGameMatch,,Console Main Menu Join Game,KgNone,SETTINGS MATCHED... CONTACTING SERVER...,PARAMÈTRES CORRESPONDANTS... COMMUNICATION AVEC LE SERVEUR...,EINSTELLUNGEN ABGEGLICHEN … KONTAKT ZUM SERVER HERSTELLEN …,,AJUSTES ENCONTRADOS... CONECTADO AL SERVIDOR...,
mmLblSearching,,Console Main Menu Join Game,KgNone,SEARCHING...,RECHERCHE EN COURS...,SUCHEN…,,BUSCANDO...,
mmBtnCreativeMultiplayer,,Console Main Menu New Game,KgNone,CREATIVE MULTIPLAYER,CRÉATION MULTIJOUEUR,MEHRSPIELER – KREATIVER MODUS,,MULTIJUGADOR CREATIVO,
mmBtnCreativeMultiplayerDesc,,Console Main Menu New Game,KgNone,Host an online game. Creative mode allows yourself and other players to customize the world on-the-fly.,Hébergez une partie en ligne. Le mode création vous permet à vous et à d'autres joueurs de personnaliser le monde au fur et à mesure.,"Starte ein Online-Spiel. Der kreative Modus erlaubt es dir und anderen Spielern, die Welt spontan nach euren Wünschen umzugestalten.",,Aloja una partida en línea. El modo creativo te permite a ti y a otros jugadores personalizar el mundo mientras juegan.,
